payment_id,ride_id,customer_id,amount_paid,payment_method,transaction_status,transaction_date
538,6439,1593,286.56,UPI,Success,2025-02-09
539,7024,912,321.12,Wallet,Failed,2025-01-02
540,5340,1128,39.33,Card,Success,2025-01-23
541,9038,1537,170.59,Wallet,Success,2025-02-12
542,6404,694,428.02,Cash,Pending,2025-01-28
543,9852,764,330.84,UPI,Failed,2025-02-07
544,9126,1815,80.03,Wallet,Failed,2025-02-10
545,9891,890,195.45,Card,Pending,2025-01-06
546,8840,931,230.08,Cash,Success,2025-01-19
547,5131,846,39.27,Cash,Failed,2025-02-01
548,3361,227,174.73,Wallet,Pending,2025-02-01
549,1030,1428,88.58,Card,Failed,2025-01-11
550,2435,1531,387.87,Wallet,Failed,2025-02-25
551,1973,1649,479.73,Card,Failed,2025-02-27
552,1917,1994,453.01,Cash,Failed,2025-01-05
553,4191,1835,196.7,Card,Pending,2025-01-10
554,6235,467,267.18,Wallet,Pending,2025-02-04
555,699,147,244.24,UPI,Failed,2025-01-20
556,3937,1070,415.39,UPI,Failed,2025-02-28
557,7299,247,84.26,Cash,Failed,2025-02-11
558,1084,1431,300.15,Cash,Failed,2025-02-18
559,9295,1031,155.21,Cash,Pending,2025-02-10
560,178,347,139.48,Wallet,Success,2025-01-03
561,324,443,248.7,UPI,Failed,2025-02-24
562,6482,1978,475.24,UPI,Pending,2025-01-06
563,7453,150,36.45,Card,Failed,2025-02-25
564,4464,1564,31.36,Card,Failed,2025-01-06
565,1924,1623,193.23,Card,Failed,2025-02-04
566,1134,544,129.6,Cash,Success,2025-02-27
567,3336,1359,335.55,UPI,Pending,2025-02-15
568,2272,404,31.14,Wallet,Failed,2025-02-22
569,485,1554,399.53,Cash,Failed,2025-01-07
570,1276,987,214.23,Wallet,Success,2025-02-22
571,6285,1291,142.2,Cash,Pending,2025-03-03
572,4801,1408,67.11,UPI,Success,2025-02-24
573,5173,463,82.63,Cash,Success,2025-01-02
574,8717,1078,449.06,Cash,Success,2025-02-22
575,6094,1721,278.13,Card,Failed,2025-01-01
576,7208,856,435.32,UPI,Success,2025-02-08
577,8159,70,429.98,Card,Failed,2025-01-20
578,1229,694,156.3,Card,Pending,2025-02-13
579,8532,397,162.78,Wallet,Pending,2025-02-10
580,3205,793,148.26,Card,Failed,2025-01-02
581,1356,322,492.67,Cash,Failed,2025-02-12
582,8846,852,176.84,Card,Pending,2025-01-21
583,5247,384,299.99,UPI,Success,2025-01-08
584,900,540,122.06,Cash,Success,2025-02-07
585,1072,1225,254.7,UPI,Pending,2025-01-28
586,5097,1372,130.07,Cash,Pending,2025-02-26
587,601,795,412.63,Cash,Failed,2025-01-26
588,586,1960,417.9,Wallet,Pending,2025-03-03
589,7768,1786,440.41,Wallet,Pending,2025-02-20
590,8878,689,375.53,UPI,Failed,2025-01-01
591,8263,607,206.35,Cash,Pending,2025-01-11
592,5938,748,233.14,Card,Pending,2025-01-05
593,3378,1388,79.9,UPI,Failed,2025-02-23
594,8514,1993,180.96,Cash,Failed,2025-02-26
595,9345,1370,256.98,Card,Success,2025-01-24
596,9536,783,41.98,Card,Success,2025-02-04
597,7393,1021,425.58,Card,Success,2025-01-05
598,7542,1558,431.04,UPI,Pending,2025-01-18
599,8989,632,465.33,Card,Failed,2025-01-18
600,9941,498,71.49,Cash,Pending,2025-02-08
601,569,736,191.28,Card,Failed,2025-01-05
602,8975,383,43.8,Wallet,Pending,2025-01-05
603,7866,1031,479.01,Card,Success,2025-01-14
604,260,1509,73.94,UPI,Success,2025-03-02
605,7260,855,168.93,Card,Pending,2025-01-29
606,936,86,121.66,Cash,Failed,2025-02-03
607,3983,1852,140.67,UPI,Pending,2025-01-15
608,2091,1860,499.99,UPI,Success,2025-02-06
609,94,48,412.36,Cash,Success,2025-01-09
610,9091,628,136.23,Cash,Success,2025-01-14
611,7407,508,170.33,Wallet,Failed,2025-02-08
612,5941,1927,320.83,UPI,Failed,2025-01-13
613,1489,223,264,Cash,Failed,2025-02-14
614,8349,1138,216.83,Card,Success,2025-02-20
615,143,1373,360.88,UPI,Failed,2025-01-25
616,8441,982,96.1,Wallet,Success,2025-01-08
617,8912,1868,348.23,UPI,Pending,2025-02-20
618,9908,1146,194.41,Card,Success,2025-02-12
619,3509,1332,379.61,Card,Success,2025-02-08
620,9421,364,234.57,Card,Failed,2025-02-14
621,6177,1388,189.63,Cash,Pending,2025-02-10
622,7227,163,90.41,Cash,Pending,2025-01-12
623,8042,1867,173.18,Card,Pending,2025-01-26
624,6409,1383,406.2,Wallet,Failed,2025-01-18
625,4984,1408,186.34,Card,Failed,2025-02-23
626,9608,1697,311.77,Wallet,Failed,2025-01-28
627,8289,1829,426.44,UPI,Pending,2025-03-01
628,2561,1163,303.93,Wallet,Success,2025-02-18
629,1672,1022,380.76,Cash,Pending,2025-02-28
630,4997,1018,367.89,UPI,Success,2025-01-18
631,8812,1739,409.73,Cash,Failed,2025-02-12
632,6063,278,80.13,UPI,Success,2025-02-08
633,3300,1310,198.13,Card,Failed,2025-02-11
634,2294,1959,409.09,Wallet,Success,2025-02-01
635,4606,644,301.38,Wallet,Success,2025-01-23
636,9364,535,380.52,Cash,Success,2025-01-01
637,2202,1934,352.58,UPI,Failed,2025-03-03
638,6086,1418,58.98,Wallet,Success,2025-02-02
639,4967,315,306.19,Cash,Success,2025-02-10
640,2503,1899,388.4,Cash,Pending,2025-02-13
641,1471,481,342.7,Cash,Success,2025-02-17
642,5618,1372,139.11,UPI,Success,2025-01-29
643,3604,1859,41.68,Card,Success,2025-02-09
644,7602,1157,275.04,UPI,Pending,2025-01-11
645,9400,1310,377.77,Cash,Pending,2025-02-18
646,5940,1577,366.19,UPI,Failed,2025-01-04
647,3996,1093,245.82,UPI,Pending,2025-01-25
648,2572,919,337.48,Cash,Success,2025-01-17
649,1965,856,311.91,Card,Success,2025-01-14
650,8436,1932,130.95,Cash,Success,2025-02-14
651,9013,791,266.54,UPI,Success,2025-01-09
652,4998,1324,96.6,Cash,Pending,2025-02-03
653,4235,1676,479.78,Wallet,Pending,2025-01-23
654,4067,236,387.13,Wallet,Pending,2025-02-11
655,6992,1144,410.06,Wallet,Pending,2025-01-27
656,7244,155,203.6,Cash,Failed,2025-02-14
657,5047,1762,459.48,Cash,Failed,2025-01-14
658,4528,1578,283.86,UPI,Success,2025-03-02
659,2736,452,468.72,Card,Success,2025-02-23
660,3793,18,111.45,Card,Pending,2025-01-07
661,374,1319,381.41,Card,Pending,2025-01-01
662,5839,799,414.89,Cash,Failed,2025-01-07
663,7074,220,243.05,Wallet,Success,2025-01-10
664,4093,1797,212.44,UPI,Success,2025-03-03
665,7648,1159,265.9,UPI,Success,2025-02-23
666,8136,865,105.34,Cash,Pending,2025-01-25
667,2274,1231,439.85,Wallet,Success,2025-01-03
668,5673,1756,291.3,Wallet,Pending,2025-01-03
669,8180,655,363.23,Card,Success,2025-02-10
670,5335,1542,363,Wallet,Success,2025-02-04
671,2172,399,377.41,UPI,Failed,2025-02-21
672,685,1453,166.26,Card,Failed,2025-01-21
673,8425,1287,341.24,Wallet,Success,2025-01-30
674,2075,691,253.86,Wallet,Pending,2025-01-09
675,7750,1901,108.05,Card,Success,2025-01-04
676,189,1737,475.54,Cash,Success,2025-02-08
677,7873,409,372.69,Wallet,Pending,2025-01-30
678,6881,729,439.89,UPI,Pending,2025-02-02
679,4202,1958,304.42,Wallet,Failed,2025-01-10
680,420,504,135.11,Cash,Success,2025-01-11
681,1020,257,421.18,UPI,Success,2025-02-15
682,1603,1690,477.02,Wallet,Pending,2025-02-25
683,2885,1804,376.96,Cash,Failed,2025-01-21
684,1945,1665,59.43,Card,Success,2025-02-12
685,4110,1427,349.83,Cash,Pending,2025-02-25
686,4108,1708,449.17,Card,Success,2025-01-09
687,9967,81,374.73,Cash,Pending,2025-01-23
688,860,1553,39.1,Card,Failed,2025-02-20
689,4218,1674,451.41,Card,Success,2025-02-15
690,1019,1702,171.23,UPI,Failed,2025-01-08
691,9181,1456,353.62,Wallet,Success,2025-02-12
692,2703,1621,265.49,Wallet,Success,2025-01-26
693,7061,1139,471,Wallet,Pending,2025-01-23
694,2259,1410,309.27,UPI,Failed,2025-02-19
695,9370,1647,203.09,Card,Pending,2025-01-09
696,4877,1979,263.89,UPI,Pending,2025-01-13
697,5128,1297,328.62,Card,Success,2025-02-12
698,1261,229,214.66,Card,Success,2025-01-21
699,2874,1221,56.27,Card,Pending,2025-01-11
700,8378,1527,224.65,Wallet,Failed,2025-01-16
701,8141,1511,441.46,Cash,Failed,2025-01-28
702,4257,1096,89.47,Wallet,Pending,2025-01-01
703,3845,1126,471.97,Cash,Success,2025-03-02
704,815,1683,382.39,Cash,Failed,2025-01-11
705,5383,141,115.04,Card,Success,2025-02-06
706,9623,1758,425.89,Wallet,Success,2025-03-02
707,161,148,196.46,Cash,Pending,2025-02-07
708,3850,954,340.02,Wallet,Success,2025-01-30
709,1434,1075,257.92,Wallet,Failed,2025-01-11
710,4718,288,151.39,UPI,Success,2025-01-20
711,1348,1023,281.88,UPI,Failed,2025-02-18
712,422,44,261.75,Wallet,Pending,2025-02-16
713,1496,505,245.07,Cash,Success,2025-01-15
714,2923,1149,85.87,Cash,Failed,2025-01-12
715,7041,20,356.49,Wallet,Pending,2025-01-18
716,2098,519,387.03,Card,Success,2025-01-17
717,3855,1295,156.77,UPI,Success,2025-01-28
718,6380,1010,142.59,Card,Pending,2025-02-03
719,2732,310,383.78,Cash,Success,2025-01-15
720,5092,1025,362.12,Card,Success,2025-01-08
721,7814,149,488.33,UPI,Failed,2025-01-21
722,8647,1004,368,Wallet,Pending,2025-03-03
723,883,1377,490.42,UPI,Success,2025-01-08
724,8424,1959,378.66,Card,Failed,2025-01-23
725,9519,496,388.26,Card,Failed,2025-01-24
726,7240,728,107.06,Card,Failed,2025-01-03
727,8666,1105,128.51,Wallet,Success,2025-01-27
728,7242,1372,453.59,Card,Pending,2025-01-08
729,5103,1953,116.54,UPI,Success,2025-01-29
730,9436,280,119.29,UPI,Failed,2025-01-04
731,2204,1844,369.13,Wallet,Success,2025-01-17
732,5803,1195,405,Card,Failed,2025-01-08
733,615,184,275.1,Card,Failed,2025-01-31
734,6106,1177,281.97,Wallet,Failed,2025-02-11
735,905,1493,171.4,UPI,Failed,2025-01-30
736,4226,512,93.64,Wallet,Success,2025-01-30
737,6110,665,122.59,Wallet,Pending,2025-01-29
738,4114,167,310.88,Wallet,Failed,2025-02-24
739,9537,1662,268.37,Wallet,Failed,2025-01-23
740,7110,1260,488.92,UPI,Success,2025-01-06
741,5366,214,483.21,Cash,Success,2025-02-24
742,3485,1599,186.92,Cash,Success,2025-01-07
743,4835,118,390.51,Card,Success,2025-01-23
744,3258,676,252.92,UPI,Failed,2025-03-01
745,3053,1610,117.95,Card,Failed,2025-02-15
746,9597,962,152.7,UPI,Pending,2025-01-11
747,3000,1891,317.14,Card,Failed,2025-02-02
748,9319,1179,173.77,Wallet,Success,2025-01-17
749,4739,56,43.21,Wallet,Pending,2025-02-10
750,6408,1410,270.1,Cash,Pending,2025-01-22
751,4373,1656,352.23,UPI,Failed,2025-01-04
752,432,1855,101.84,Card,Pending,2025-02-08
753,3103,16,130.26,Wallet,Failed,2025-01-13
754,1945,1204,426.32,Cash,Pending,2025-01-27
755,9524,100,478.6,Card,Success,2025-02-28
756,2406,1692,35.26,Card,Success,2025-02-16
757,4120,1847,342.64,Wallet,Failed,2025-02-25
758,9069,917,257.73,Cash,Pending,2025-02-07
759,5521,361,340.88,Wallet,Pending,2025-02-22
760,7484,1566,82.83,Wallet,Pending,2025-02-11
761,854,748,260.47,Wallet,Success,2025-02-14
762,5579,1881,158.62,Cash,Failed,2025-02-06
763,3825,1081,128.06,Wallet,Pending,2025-01-03
764,5818,846,252.48,Cash,Failed,2025-01-27
765,3067,1686,203.52,Cash,Failed,2025-01-10
766,6484,671,200.44,UPI,Failed,2025-01-07
767,355,41,97.6,Cash,Success,2025-01-07
768,7255,969,379.27,UPI,Success,2025-01-13
769,3457,297,225.41,Card,Failed,2025-02-03
770,3431,1434,460.76,Card,Pending,2025-02-21
771,9599,1598,386.01,UPI,Success,2025-01-12
772,5123,1746,247.63,Wallet,Failed,2025-02-21
773,8725,470,108.3,Cash,Failed,2025-01-24
774,1046,1165,283.92,Card,Pending,2025-02-25
775,620,103,189.26,UPI,Failed,2025-01-09
776,2822,1416,365.87,Cash,Failed,2025-01-02
777,7284,321,49.55,Wallet,Failed,2025-01-20
778,6547,720,240.6,Card,Failed,2025-01-08
779,4065,932,351.21,UPI,Pending,2025-01-19
780,6848,882,396.38,UPI,Pending,2025-01-15
781,4545,997,238.67,UPI,Pending,2025-01-22
782,6880,1016,454.32,Card,Pending,2025-01-24
783,678,995,224.2,Card,Pending,2025-02-10
784,4177,56,127.25,UPI,Failed,2025-02-03
785,5958,1689,365.27,Card,Failed,2025-02-10
786,2215,5,217.13,Card,Pending,2025-01-12
787,9512,1707,345.95,UPI,Success,2025-01-03
788,2079,534,141.62,Wallet,Failed,2025-02-08
789,5914,585,458.17,Card,Failed,2025-01-28
790,7076,279,346.6,UPI,Failed,2025-02-11
791,7114,1929,263.47,Cash,Pending,2025-01-08
792,9973,836,432.28,Wallet,Failed,2025-01-18
793,1566,426,145.33,Wallet,Failed,2025-01-20
794,6289,856,259.12,Card,Pending,2025-01-17
795,1344,729,428.08,Cash,Pending,2025-03-01
796,4216,1552,198,Card,Success,2025-01-14
797,3768,3,145.18,Wallet,Pending,2025-03-03
798,2813,1324,188.98,Cash,Pending,2025-01-14
799,5138,1306,373.84,Wallet,Success,2025-01-26
800,7027,812,185.03,Cash,Failed,2025-02-26
801,4751,1236,345.93,UPI,Success,2025-03-03
802,3714,77,168.05,UPI,Success,2025-02-15
803,6680,412,242.14,Card,Failed,2025-01-26
804,9592,1841,139.87,Cash,Success,2025-02-27
805,2852,1603,169.82,Card,Success,2025-02-16
806,7265,721,259.59,Wallet,Pending,2025-02-09
807,5847,666,332.12,Wallet,Pending,2025-02-26
808,3490,1149,439.73,Wallet,Failed,2025-01-25
809,1737,374,463.04,Cash,Success,2025-02-04
810,6948,1872,120.34,Cash,Success,2025-01-18
811,2401,1668,45.68,Card,Success,2025-01-03
812,6686,1926,342.2,Cash,Failed,2025-01-18
813,6030,998,312.13,Cash,Success,2025-01-10
814,5617,230,59.44,Cash,Pending,2025-01-17
815,4471,1515,404.86,Card,Failed,2025-02-14
816,3962,1557,367.8,UPI,Failed,2025-02-24
817,528,1321,166.02,Wallet,Failed,2025-01-23
818,3628,1821,80.19,Card,Failed,2025-01-29
819,7599,81,288.34,Card,Success,2025-02-24
820,1872,1629,296.85,Cash,Pending,2025-01-23
821,4716,786,329.97,Card,Failed,2025-01-11
822,3499,445,364.02,UPI,Pending,2025-03-03
823,2699,1091,151.65,Card,Failed,2025-01-22
824,594,1410,172.23,Cash,Failed,2025-02-04
825,3421,1056,383.11,UPI,Success,2025-01-14
826,5279,1543,192.01,Cash,Success,2025-02-16
827,9924,425,340.55,Cash,Failed,2025-01-01
828,6467,1193,36.35,Card,Success,2025-02-20
829,3558,780,89.91,UPI,Success,2025-02-26
830,6124,1713,398.35,Wallet,Pending,2025-01-12
831,3641,275,285.22,Card,Pending,2025-01-24
832,9093,1113,477.2,UPI,Failed,2025-02-28
833,9903,589,447.35,Card,Failed,2025-02-13
834,1569,704,495.24,Wallet,Success,2025-01-22
835,4034,73,486.98,UPI,Pending,2025-02-06
836,760,66,446.5,Wallet,Success,2025-02-24
837,306,1911,122.99,Card,Success,2025-02-09
838,8365,321,360.72,UPI,Pending,2025-01-12
839,7552,814,358.24,UPI,Failed,2025-01-20
840,6597,46,349.91,UPI,Pending,2025-02-28
841,4764,440,234.49,Card,Pending,2025-01-05
842,7245,1528,30.86,Cash,Success,2025-01-25
843,8575,998,407.18,Wallet,Success,2025-02-23
844,6217,11,191.99,Wallet,Success,2025-03-01
845,8974,1982,148.33,UPI,Failed,2025-02-24
846,4497,470,100.85,Wallet,Pending,2025-01-10
847,5266,1625,276.45,UPI,Pending,2025-01-29
848,755,774,123.24,Wallet,Pending,2025-02-26
849,4390,298,494.18,Wallet,Pending,2025-02-21
850,2771,1342,120.69,Cash,Success,2025-01-19
851,5019,419,238.58,UPI,Success,2025-01-23
852,8515,1250,219.55,UPI,Success,2025-01-13
853,5117,264,259.14,Cash,Success,2025-01-07
854,2612,1,341.33,Wallet,Pending,2025-01-29
855,9400,615,405.24,Cash,Pending,2025-01-22
856,6683,219,331.2,Cash,Failed,2025-02-04
857,9273,19,446.44,UPI,Success,2025-03-02
858,9507,833,151.72,Card,Pending,2025-02-11
859,2614,103,37.19,Card,Pending,2025-02-17
860,5569,330,170.87,Wallet,Success,2025-02-14
861,3450,194,420.97,Wallet,Failed,2025-02-22
862,3754,790,459.66,Wallet,Pending,2025-02-20
863,5576,473,197.19,Card,Pending,2025-01-28
864,4112,585,290.38,UPI,Pending,2025-01-06
865,9745,1389,323.48,Wallet,Pending,2025-01-13
866,3532,1827,55.04,UPI,Success,2025-02-19
867,5717,474,203.44,UPI,Success,2025-01-07
868,5209,686,42.08,UPI,Failed,2025-01-06
869,1520,1895,163.14,Card,Failed,2025-01-17
870,1566,494,174.88,UPI,Failed,2025-01-05
871,3350,1169,202.67,Card,Success,2025-02-21
872,9758,1588,89.68,UPI,Failed,2025-02-15
873,7190,719,287.05,UPI,Pending,2025-02-05
874,4461,900,258.38,UPI,Pending,2025-02-13
875,5210,1257,120.43,UPI,Failed,2025-01-31
876,3390,499,466.35,Card,Failed,2025-01-14
877,4985,237,147.19,Wallet,Success,2025-01-18
878,7976,35,203.22,Cash,Failed,2025-01-17
879,5288,496,130.27,Cash,Success,2025-02-23
880,347,651,168.93,Wallet,Success,2025-02-05
881,9477,1123,494.74,Cash,Success,2025-01-24
882,3265,1335,229.27,UPI,Pending,2025-02-24
883,2697,817,50.9,Card,Failed,2025-02-12
884,3519,1804,105.32,Wallet,Success,2025-02-14
885,461,1188,162.81,Cash,Failed,2025-01-07
886,1614,787,307,Card,Failed,2025-01-12
887,4023,1234,465.33,Wallet,Failed,2025-01-16
888,9672,1140,118.43,Wallet,Failed,2025-02-16
889,6352,433,351.81,UPI,Pending,2025-01-06
890,3095,97,412.63,UPI,Pending,2025-01-19
891,156,1077,138.85,Wallet,Pending,2025-02-17
892,7344,546,126.66,Card,Success,2025-02-18
893,6567,353,180.61,Card,Failed,2025-02-05
894,7382,1608,183.72,Card,Success,2025-02-28
895,6965,1958,341.67,Card,Success,2025-01-29
896,4488,525,175.76,Wallet,Failed,2025-01-04
897,6860,261,250.67,Wallet,Success,2025-01-25
898,5105,1417,195.08,Wallet,Pending,2025-03-01
899,7566,23,448.08,Wallet,Pending,2025-01-17
900,7588,1718,320.91,UPI,Failed,2025-02-10
901,239,146,269.82,Card,Pending,2025-02-26
902,7877,1359,328.71,Wallet,Pending,2025-01-10
903,3434,290,320.75,Cash,Success,2025-02-01
904,6798,535,304.53,Cash,Failed,2025-01-01
905,536,1458,60.82,Card,Pending,2025-01-31
906,6586,372,475.05,Card,Failed,2025-02-27
907,2944,1948,254.96,Wallet,Success,2025-01-05
908,4007,1259,399.5,UPI,Failed,2025-02-01
909,8546,830,221.13,Card,Success,2025-02-13
910,711,1240,236.23,Card,Pending,2025-01-21
911,6371,129,118.25,Card,Pending,2025-01-28
912,9158,901,403.04,UPI,Pending,2025-02-16
913,6716,1358,222.16,Cash,Success,2025-02-19
914,6437,1309,66.63,Wallet,Pending,2025-01-18
915,1158,1002,263,Card,Success,2025-02-16
916,8566,1505,203.42,UPI,Pending,2025-01-10
917,8018,90,381.5,UPI,Success,2025-01-29
918,7948,733,430.95,UPI,Success,2025-02-25
919,4671,1339,166.45,Card,Pending,2025-01-19
920,9248,97,136.46,UPI,Failed,2025-01-24
921,9648,1350,392.69,Card,Failed,2025-01-10
922,3785,1508,429.01,Wallet,Success,2025-02-13
923,8836,1711,383.04,Wallet,Pending,2025-01-26
924,7199,229,152.87,Cash,Pending,2025-01-07
925,2181,1702,217.23,Wallet,Pending,2025-02-20
926,596,1033,406.52,Wallet,Failed,2025-02-07
927,649,1066,320.05,Cash,Failed,2025-01-27
928,5856,887,358.28,Card,Success,2025-01-22
929,1889,261,212.78,Wallet,Success,2025-02-22
930,1041,469,157.59,Card,Pending,2025-02-19
931,5176,1690,101.62,Card,Failed,2025-02-20
932,2048,1615,288.84,UPI,Pending,2025-01-12
933,4130,560,131.59,UPI,Success,2025-02-14
934,1314,737,93.84,Cash,Failed,2025-01-16
935,3065,1399,340.93,Wallet,Pending,2025-02-27
936,2801,22,184.02,Cash,Failed,2025-03-01
937,8946,1343,380.71,Wallet,Failed,2025-01-10
938,6449,861,62.77,UPI,Pending,2025-01-17
939,4147,1345,386.73,Cash,Failed,2025-03-01
940,7480,1683,386.01,Wallet,Failed,2025-02-19
941,4933,1642,482.85,UPI,Success,2025-01-10
942,866,1222,46.86,Card,Pending,2025-02-18
943,3818,541,49.34,Cash,Success,2025-02-14
944,9686,51,152.71,Card,Pending,2025-01-23
945,8606,497,200.15,Wallet,Success,2025-02-27
946,9581,687,470.09,UPI,Success,2025-02-23
947,505,40,42.08,Cash,Failed,2025-01-22
948,2402,494,47.54,UPI,Success,2025-01-30
949,4091,923,235.33,Cash,Failed,2025-02-27
950,8124,852,170.33,Card,Pending,2025-01-27
951,9852,1370,209.19,Card,Pending,2025-02-13
952,2317,611,184.09,Cash,Pending,2025-01-04
953,1638,1999,123.45,Cash,Pending,2025-03-03
954,1069,305,419.26,Wallet,Failed,2025-01-17
955,2611,738,244.5,Wallet,Failed,2025-01-17
956,6604,554,311.37,UPI,Pending,2025-01-18
957,3134,1000,178.65,UPI,Failed,2025-01-28
958,7067,1928,49.02,Wallet,Failed,2025-01-22
959,8066,341,327.42,Cash,Failed,2025-01-01
960,4003,1826,299.46,UPI,Success,2025-02-26
961,7727,845,252.24,Cash,Failed,2025-01-09
962,7868,1624,158.75,Cash,Success,2025-01-27
963,422,860,124.34,Card,Success,2025-01-26
964,8021,1715,347.9,Card,Pending,2025-01-18
965,317,393,492.82,Card,Pending,2025-02-09
966,391,3,63.26,Card,Failed,2025-01-10
967,1564,1214,424.17,Wallet,Pending,2025-02-05
968,2640,360,41,Cash,Failed,2025-02-28
969,153,1978,495.93,Cash,Failed,2025-03-01
970,4027,366,432.09,Card,Failed,2025-01-17
971,7419,1131,254.64,UPI,Success,2025-02-05
972,6982,602,180.01,UPI,Success,2025-01-01
973,9835,887,73.83,Card,Pending,2025-01-20
974,1337,1313,114.94,UPI,Success,2025-02-23
975,7401,1537,485.17,Cash,Success,2025-01-26
976,2273,1076,468.94,UPI,Pending,2025-02-03
977,4876,958,394.12,UPI,Failed,2025-01-10
978,4178,379,262.62,Cash,Success,2025-01-08
979,8202,1753,368.92,UPI,Pending,2025-01-10
980,4818,1664,434.17,Cash,Failed,2025-01-01
981,2049,1925,62.03,Wallet,Pending,2025-02-21
982,3180,254,37.79,Cash,Failed,2025-01-19
983,9344,1833,259,Wallet,Success,2025-02-03
984,8586,1454,380.48,Cash,Failed,2025-03-02
985,6641,509,123.99,Card,Pending,2025-01-04
986,4349,954,350.6,Card,Success,2025-02-19
987,9812,240,174.07,Wallet,Failed,2025-02-22
988,5975,584,235.87,Cash,Pending,2025-03-01
989,9318,260,100.73,Wallet,Pending,2025-01-10
990,4323,1526,251.96,Card,Failed,2025-01-31
991,4666,1690,356.08,Wallet,Pending,2025-01-17
992,6990,1126,437.95,Card,Pending,2025-02-02
993,1734,174,194.39,Wallet,Pending,2025-01-04
994,7221,1033,222.52,Card,Failed,2025-01-15
995,3237,1296,483.46,UPI,Pending,2025-01-23
996,3215,1419,344.94,Wallet,Pending,2025-01-13
997,9571,41,391.43,Cash,Failed,2025-01-04
998,4387,494,445.08,UPI,Pending,2025-01-29
999,1318,1742,219.5,Cash,Pending,2025-02-03
1000,4908,1116,100.34,Cash,Failed,2025-01-23
1001,1754,495,342.3,Card,Success,2025-01-20
1002,7224,998,468.16,Card,Failed,2025-01-12
1003,6549,597,309.96,Cash,Failed,2025-01-06
